Eco_Reserve,Location,Transect,Plot,Latitude,Longitude,Elevation,Slope,Aspect,Forest_Type,Harvest_History,Age_DBH,Live_Basal_Area,Live_TPH,Large_Live_TPH,Very_Large_Live_TPH,Standing_Dead_TPH,Large_Standing_Dead_TPH,Very_Large_Standing_Dead_TPH,DCWD_Volume,Large_DCWD_Volume
Trout Mountain,NA,4,4,45.79948627,-68.84576292,388,14.5,74,120,0,116,19.52911591,535.3529843,0,0,118.9673298,0,0,53.31407717,0
Trout Mountain,NA,5,1,45.79209269,-68.85648817,209,7,65,900,0,52,12.27520268,535.3529843,0,0,59.48366492,0,0,17.62920285,0
Trout Mountain,NA,5,2,45.79174667,-68.85333681,212,15,300,900,0,38,20.74720374,594.8366492,0,0,0,0,0,2.199354741,0
Trout Mountain,NA,5,3,45.79126537,-68.85005718,206,1.5,20,900,0,173,21.59289951,773.287644,0,0,59.48366492,0,0,49.81091745,0
Trout Mountain,NA,5,4,45.79084692,-68.84672598,202,2,94,900,0,82,19.04945849,832.7713089,0,0,118.9673298,0,0,11.1685983,0
Trout Mountain,NA,5,5,45.79042892,-68.84379368,205,29.5,230,900,0,78,17.26079931,475.8693194,0,0,0,0,0,10.75621928,0
Kennebec Estuary Sites,Back River IFW,1,1,43.81960087,-69.79663755,8,9,157,400,5,56,24.29667898,178.4509948,79.23605293,19.75238801,118.9673298,0,0,9.259283314,0
Kennebec Estuary Sites,Back River IFW,1,2,43.81987773,-69.79953865,10,9,324,800,5,54,67.83954609,495.6217074,79.23605293,19.75238801,0,0,0,93.66982704,0
Big Spencer,NA,1,1,45.77902587,-69.46862647,473,17,280,800,1,71,27.62764967,247.8108537,9.876194003,9.876194003,0,0,0,60.54789296,0
Big Spencer,NA,1,2,45.78125344,-69.46755169,468,12,309,800,1,81,36.7838429,416.3856545,59.48366492,0,0,0,0,22.28221234,0
Big Spencer,NA,1,3,45.78288134,-69.46564852,470,0,0,800,1,85,34.27856971,594.8366492,69.35985893,9.876194003,59.48366492,0,0,16.97626941,0
Big Spencer,NA,1,4,45.78459026,-69.46373305,465,15,308,800,1,58,18.8532884,356.9019895,0,0,0,0,0,4.948548168,0
Big Spencer,NA,1,5,45.78619198,-69.46161073,467,11,322,800,1,37,27.48749509,237.9346597,118.9673298,0,9.876194003,9.876194003,9.876194003,117.9060331,0
Big Spencer,NA,2,3,45.77411624,-69.44260354,891,100,135,120,0,75,11.49855691,416.3856545,0,0,178.4509948,0,0,181.3536372,0
Big Spencer,NA,2,4,45.7763496,-69.44229964,960,35,47,120,0,29,3.231088625,178.4509948,0,0,0,0,0,6.537925617,0
Big Spencer,NA,2,5,45.77844884,-69.44176312,890,35,345,120,0,97,20.02124736,594.8366492,0,0,237.9346597,0,0,138.5937136,0
Big Spencer,NA,3,1,45.77182329,-69.46691984,572,18,340,800,1,86,17.27028305,356.9019895,29.62858201,29.62858201,178.4509948,0,0,50.24150987,0
Big Spencer,NA,3,2,45.77424347,-69.46495924,539,22,348,800,1,76,44.08167094,594.8366492,128.8435239,9.876194003,118.9673298,59.48366492,0,5.584299148,0
Big Spencer,NA,3,3,45.77809271,-69.46127377,541,17,314,800,0,68,37.12614776,198.2033828,59.25716402,59.25716402,59.48366492,0,0,47.04557251,0
Big Spencer,NA,3,4,45.78129071,-69.4583543,527,16,300,800,1,52,26.03488101,416.3856545,79.23605293,19.75238801,59.48366492,0,0,65.60262814,0
Big Spencer,NA,3,5,45.78422664,-69.45567679,523,18,325,800,1,70,35.33160215,356.9019895,128.8435239,9.876194003,128.8435239,9.876194003,9.876194003,29.96620835,0
Big Spencer,NA,4,1,45.76476927,-69.47286666,705,50,296,120,0,176,29.54898885,594.8366492,59.48366492,0,118.9673298,0,0,95.98980673,0
Big Spencer,NA,4,2,45.76700137,-69.47288552,614,20,327,120,1,69,22.73142588,1011.222304,0,0,59.48366492,0,0,31.58135949,0
Big Spencer,NA,4,3,45.76916354,-69.47240221,558,18,334,800,1,130,33.79895796,188.3271888,89.11224693,29.62858201,59.48366492,0,0,47.69850595,0
Big Spencer,NA,4,4,45.77128044,-69.47198279,518,32,300,800,0,71,12.90277048,356.9019895,0,0,0,0,0,32.87794711,0
Big Spencer,NA,4,5,45.77346828,-69.47182117,490,15,330,800,1,59,26.00273872,713.8039791,0,0,59.48366492,0,0,29.37307005,0
Big Spencer,NA,5,1,45.7816307,-69.44521007,667,35,276,800,1,63,17.59035089,416.3856545,0,0,59.48366492,0,0,60.38362817,0
Big Spencer,NA,5,2,45.78107477,-69.44234987,745,49,150,120,5,42,18.06482238,416.3856545,59.48366492,0,178.4509948,0,0,54.63094006,0
Big Spencer,NA,5,3,45.78070733,-69.43960697,752,40,16,120,0,134,14.919275,773.287644,0,0,59.48366492,0,0,26.73590607,0
Big Spencer,NA,5,4,45.7802055,-69.43668298,678,46,71,120,1,124,27.66605396,654.3203142,9.876194003,9.876194003,118.9673298,0,0,50.24150987,0
Big Spencer,NA,6,1,45.75373268,-69.47327489,556,23,215,120,1,28,4.793771113,297.4183246,0,0,0,0,0,10.51566486,0
Big Spencer,NA,6,2,45.75599426,-69.47051665,617,52,204,800,0,24,7.911334001,178.4509948,0,0,59.48366492,0,0,200.0100079,79.83795423
Big Spencer,NA,6,3,45.75737301,-69.47011677,704,90,205,120,0,87,27.33150278,832.7713089,0,0,118.9673298,0,0,95.80423819,81.50293452
Big Spencer,NA,7,1,45.76436135,-69.43271419,500,7,95,800,1,114,22.4334089,416.3856545,59.48366492,0,118.9673298,0,0,73.8158435,54.98386853
Big Spencer,NA,7,2,45.7662222,-69.43094097,506,3,228,800,1,65,18.18680411,594.8366492,9.876194003,9.876194003,59.48366492,0,0,77.83653889,0
Big Spencer,NA,7,3,45.76789449,-69.42903758,515,9,160,800,1,27,2.227017535,118.9673298,0,0,297.4183246,0,0,144.239526,0
Big Spencer,NA,7,4,45.76946852,-69.42692755,509,8,28,800,1,75,17.72971147,356.9019895,59.48366492,0,118.9673298,0,0,107.3560033,0
Big Spencer,NA,7,5,45.77136543,-69.42511567,499,0,0,120,1,143,22.4257014,594.8366492,0,0,178.4509948,0,0,168.3258969,0
Big Spencer,NA,8,1,45.7564003,-69.46587826,621,18,194,800,1,20,23.04509367,654.3203142,0,0,118.9673298,0,0,51.0662679,0
Big Spencer,NA,8,2,45.75944228,-69.46373042,798,95,157,800,0,50,28.80383153,773.287644,0,0,178.4509948,0,0,259.2575313,130.071214
Big Spencer,NA,8,3,45.76036429,-69.46276076,848,77,154,120,0,42,18.66305096,654.3203142,0,0,237.9346597,0,0,14.67313159,0
Big Spencer,NA,8,4,45.7620983,-69.46130911,904,45,122,120,0,61,9.929100269,356.9019895,0,0,118.9673298,0,0,18.05876432,0
Big Spencer,NA,8,5,45.76412956,-69.45979552,935,50,250,120,0,17,0,0,0,0,59.48366492,0,0,117.0585943,0
Saco River Sites,Brownfield Bog,1,1,44.00386617,-70.9037179,112,0,0,700,0,80,45.41024707,426.2618485,98.98844094,39.50477601,59.48366492,0,0,0,0
Saco River Sites,Brownfield Bog,1,2,44.00262886,-70.90448907,111,0,0,700,1,70,22.02303546,297.4183246,168.3482999,49.38097001,128.8435239,9.876194003,9.876194003,0,0
Saco River Sites,Brownfield Bog,1,3,44.00110764,-70.90230753,110,0,0,700,1,80,13.82863491,69.35985893,39.50477601,39.50477601,59.48366492,0,0,0,0
Chamberlain Lake,NA,2,1,46.29026663,-69.35452784,292,0,0,120,1,95,25.38675747,713.8039791,9.876194003,9.876194003,297.4183246,0,0,38.8753133,0
Chamberlain Lake,NA,2,2,46.29216987,-69.35315093,306,10,247,120,0,198,39.67323232,416.3856545,128.8435239,9.876194003,59.48366492,0,0,125.6381396,0
Chamberlain Lake,NA,2,3,46.29411821,-69.35173527,317,12,44,120,0,170,32.85235158,832.7713089,79.23605293,19.75238801,118.9673298,59.48366492,0,72.64743629,60.61971505
Chamberlain Lake,NA,2,4,46.2958863,-69.35039627,315,6,140,120,0,112,15.40304368,594.8366492,9.876194003,9.876194003,0,0,0,120.5177668,0
Chamberlain Lake,NA,2,5,46.29810543,-69.34870946,297,5,40,120,0,128,30.61921392,128.8435239,39.50477601,39.50477601,59.48366492,59.48366492,0,261.9294037,0
Chamberlain Lake,NA,3,1,46.30262851,-69.3499718,297,0,0,120,0,95,72.88998712,733.5563671,29.62858201,29.62858201,118.9673298,0,0,35.0278171,0
Chamberlain Lake,NA,3,2,46.30376171,-69.34727799,295,3,275,120,1,160,31.1471314,773.287644,0,0,59.48366492,0,0,88.7487749,0
Chamberlain Lake,NA,5,1,46.315852,-69.39081438,297,0,0,100,0,135,61.08425725,148.5959119,88.88574602,88.88574602,0,0,0,271.4484859,85.91229458
Chamberlain Lake,NA,5,2,46.31397701,-69.39169722,302,0,0,100,0,150,80.77604649,386.5305716,158.245605,98.76194003,0,0,0,296.9902111,57.76742687
Chamberlain Lake,NA,5,3,46.31201157,-69.39270923,299,5,200,100,0,152,29.68951853,366.7781835,19.75238801,19.75238801,307.2945186,69.35985893,9.876194003,78.93621626,0
Chamberlain Lake,NA,5,4,46.30993096,-69.39318786,296,0,0,100,0,174,32.69818099,366.7781835,19.75238801,19.75238801,69.35985893,9.876194003,9.876194003,159.0408397,0
Chamberlain Lake,NA,1,1,46.28004003,-69.34660888,290,0,0,120,1,135,23.34516508,416.3856545,9.876194003,9.876194003,416.3856545,0,0,65.85177379,0
Chamberlain Lake,NA,1,2,46.28132746,-69.34942077,292,0,0,120,1,135,37.99137131,1070.705969,9.876194003,9.876194003,118.9673298,0,0,15.53294286,0
Chamberlain Lake,NA,1,3,46.2824721,-69.35181651,294,5,200,120,1,172,34.40807301,713.8039791,79.23605293,19.75238801,178.4509948,0,0,131.6520002,115.6035836
Chamberlain Lake,NA,1,4,46.2837696,-69.35423928,295,3,240,120,5,102,28.99341495,416.3856545,59.48366492,0,118.9673298,0,0,143.9202759,57.76742687
Chamberlain Lake,NA,1,5,46.28583648,-69.3552392,294,0,0,120,1,107,59.09405506,842.6475029,9.876194003,9.876194003,59.48366492,0,0,48.83254824,0
Cutler,NA,2,1,44.67111491,-67.16123258,25,15,122,120,0,25,3.2983163,178.4509948,0,0,0,0,0,41.16917156,0
Cutler,NA,2,2,44.66960037,-67.16333682,32,2,34,120,0,48,33.51150094,892.2549739,0,0,178.4509948,0,0,7.732106512,0
Cutler,NA,2,3,44.66790016,-67.16509357,35,9,294,120,1,32,8.152354027,535.3529843,0,0,59.48366492,0,0,9.244162897,0
Cutler,NA,2,4,44.66621792,-67.16684965,39,14,340,120,5,114,31.36764207,1070.705969,0,0,59.48366492,0,0,6.357509799,0
Cutler,NA,2,5,44.66457305,-67.16869276,29,32,178,120,0,123,31.24523996,1011.222304,0,0,178.4509948,0,0,9.931461253,0
Cutler,NA,3,1,44.73773482,-67.21528888,49,6,318,120,5,NA,11.55830943,297.4183246,0,0,178.4509948,0,0,15.97968679,0
Cutler,NA,3,2,44.73564007,-67.21546701,46,1,146,700,0,NA,14.35440335,475.8693194,0,0,59.48366492,0,0,3.436491783,0
Cutler,NA,3,3,44.73343616,-67.21557269,48,14,136,120,0,NA,4.998864647,178.4509948,0,0,0,0,0,28.24796246,0
Cutler,NA,3,4,44.73127961,-67.21582846,39,17,188,120,5,NA,17.17366957,356.9019895,59.48366492,0,118.9673298,0,0,45.22423187,0
Cutler,NA,3,5,44.72920869,-67.21580375,42,5,314,120,5,NA,22.93521146,713.8039791,0,0,0,0,0,25.91114804,0
Cutler,NA,4,1,44.71132717,-67.18195139,44,11,346,120,5,54,40.60526362,1546.575288,0,0,178.4509948,0,0,14.91437434,0
Cutler,NA,4,2,44.70918589,-67.18203107,46,6,198,120,0,32,18.63763614,892.2549739,0,0,237.9346597,0,0,15.49857794,0
Cutler,NA,4,3,44.70701319,-67.181834,49,2,68,120,0,134,29.81098627,545.2291783,19.75238801,19.75238801,118.9673298,0,0,41.71901025,0
Cutler,NA,4,4,44.70487828,-67.18174937,50,0,0,390,0,82,0,0,0,0,0,0,0,0,0
Cutler,NA,4,5,44.70277741,-67.18210548,51,0,1,960,0,33,0.789540304,59.48366492,0,0,0,0,0,0,0
Cutler,NA,5,1,44.71587705,-67.19011652,44,0,0,900,0,28,21.79878733,69.35985893,9.876194003,9.876194003,0,0,0,0,0
Cutler,NA,5,2,44.71774018,-67.18839179,43,8,350,900,1,15,1.98553035,118.9673298,0,0,0,0,0,29.96620835,0
Cutler,NA,5,3,44.71959569,-67.18675557,46,3,40,700,1,46,6.054699609,356.9019895,0,0,0,0,0,0,0
Cutler,NA,5,4,44.72138478,-67.18490667,38,0,0,960,1,NA,0,0,0,0,0,0,0,0,0
Cutler,NA,5,5,44.72301288,-67.18312583,32,0,0,960,1,NA,0,0,0,0,0,0,0,0,0
Cutler,NA,6,1,44.70121587,-67.20231231,51,0,1,120,1,52,19.91136554,832.7713089,0,0,475.8693194,0,0,8.007025855,0
Cutler,NA,6,2,44.70331935,-67.202689,50,0,1,120,1,NA,0,0,0,0,594.8366492,0,0,45.80843547,0
Cutler,NA,6,3,44.70534866,-67.20292914,43,9,32,120,1,105,30.39496579,892.2549739,0,0,178.4509948,0,0,7.732106512,0
Cutler,NA,6,4,44.70756209,-67.20342871,38,6,255,120,1,67,23.73876728,713.8039791,0,0,118.9673298,0,0,24.53655133,0
Forest City,NA,1,2,45.68531772,-67.73112803,138,10,270,100,1,205,41.22428191,773.287644,79.23605293,19.75238801,237.9346597,118.9673298,0,20.79077529,0
Forest City,NA,1,3,45.67921353,-67.72855667,150,5,280,100,5,68,53.74947454,1130.189634,0,0,178.4509948,0,0,9.965826171,0
Forest City,NA,1,4,45.67634551,-67.72642601,133,10,20,100,1,120,41.3270623,832.7713089,59.48366492,0,59.48366492,0,0,20.06911201,0
Forest City,NA,1,5,45.67218491,-67.71098525,120,0,0,120,1,165,12.28225716,475.8693194,0,0,0,0,0,2.783558344,0
Forest City,NA,1,6,45.67196148,-67.71272363,119,10,58,120,1,180,30.49774618,951.7386388,0,0,0,0,0,24.50218641,0
Forest City,NA,1,7,45.67048926,-67.71067754,120,0,0,120,5,93,25.29332074,713.8039791,59.48366492,0,0,0,0,0,0
Forest City,NA,1,8,45.68418591,-67.72809729,138,15,55,100,5,119,47.88164838,951.7386388,0,0,59.48366492,0,0,30.00057327,0
Forest City,NA,1,9,45.6820272,-67.72580912,133,10,230,120,0,167,24.41501555,832.7713089,0,0,118.9673298,0,0,33.40270013,0
Great Heath,NA,1,1,44.73787356,-67.8520963,56,4,122,900,0,155,0,0,0,0,0,0,0,0,0
Great Heath,NA,1,11,44.73832887,-67.8472498,51,0,0,120,0,27,1.195990046,59.48366492,0,0,0,0,0,4.158155058,0
Great Heath,NA,1,12,44.73214895,-67.85128763,50,0,1,120,0,90,5.610875178,297.4183246,0,0,356.9019895,0,0,26.22043231,0
Great Heath,NA,1,14,44.7410981,-67.83890876,61,2,208,100,0,30,19.48155661,832.7713089,0,0,0,0,0,5.807671113,0
Great Heath,NA,1,15,44.70600064,-67.87606726,51,1,40,120,0,131,36.73931923,951.7386388,0,0,356.9019895,0,0,67.91366886,0
Great Heath,NA,1,16,44.7144299,-67.85104487,51,7,310,120,0,75,30.03056257,1011.222304,0,0,237.9346597,0,0,31.27207523,0
Great Heath,NA,1,19,44.73397735,-67.85317112,50,5,290,120,0,48,11.97153333,535.3529843,0,0,59.48366492,0,0,17.11372908,0
Great Heath,NA,1,2,44.70916365,-67.84481174,58,12,64,120,0,66,34.1535981,842.6475029,9.876194003,9.876194003,237.9346597,0,0,133.7826251,69.58895861
Great Heath,NA,1,20,44.73442167,-67.84278076,62,13,260,100,1,75,45.72157823,773.287644,0,0,178.4509948,0,0,105.2253784,0
Great Heath,NA,1,4,44.73307411,-67.84572502,51,7,25,120,1,NA,14.66489358,356.9019895,9.876194003,9.876194003,237.9346597,0,0,77.97399856,0
Great Heath,NA,1,5,44.71214264,-67.84562359,60,9,300,900,0,38,14.94053191,416.3856545,0,0,118.9673298,0,0,21.89045266,0
Great Heath,NA,1,8,44.71076253,-67.84268427,55,12,84,120,0,56,27.97701028,1011.222304,9.876194003,9.876194003,178.4509948,59.48366492,0,16.08278154,0
Great Heath,NA,1,9,44.7435762,-67.83826547,64,6,140,120,1,110,49.37271159,1249.156963,0,0,59.48366492,0,0,3.436491783,0
Pine Barrens Sites,Killick/Little Ossipee,1,10,43.67926565,-70.66283142,93,0,0,100,0,65,21.35029106,69.35985893,29.62858201,29.62858201,0,0,0,0,0
Pine Barrens Sites,Killick/Little Ossipee,1,11,43.67925847,-70.65152939,80,48,20,100,0,110,28.87194721,535.3529843,0,0,59.48366492,0,0,55.80862656,0
Pine Barrens Sites,Killick/Little Ossipee,1,7,43.68723485,-70.64910546,89,0,0,160,0,115,0,0,0,0,0,0,0,12.23391075,0
Pine Barrens Sites,Killick/Little Ossipee,1,8,43.6861484,-70.6526366,90,0,0,160,0,116,6.970379489,118.9673298,9.876194003,9.876194003,0,0,0,2.199354741,0
Pine Barrens Sites,Killick/Little Ossipee,1,9,43.68483417,-70.64762526,88,2,70,160,0,108,9.689388109,118.9673298,79.23605293,19.75238801,0,0,0,0,0
Kennebec Estuary Sites,Lower Kennebec Arrowsic,1,1,43.8659552,-69.7672253,19,10,142,400,1,81,11.32920259,118.9673298,89.11224693,29.62858201,0,0,0,0,0
Kennebec Estuary Sites,Lower Kennebec Arrowsic,1,2,43.86314961,-69.77071104,30,10,170,500,1,78,39.01917526,832.7713089,0,0,59.48366492,0,0,19.55363825,0
Kennebec Estuary Sites,Lower Kennebec Arrowsic,1,3,43.86287532,-69.77132971,24,30,300,400,1,49,27.51711474,594.8366492,0,0,59.48366492,0,0,9.965826171,0
Kennebec Estuary Sites,Lower Kennebec Hammond,1,1,43.82106937,-69.77157469,17,12,350,500,5,49,24.76073143,773.287644,0,0,59.48366492,0,0,9.519082239,0
Kennebec Estuary Sites,Lower Kennebec Hammond,1,2,43.81969636,-69.77089794,17,23,110,100,1,58,53.46449254,594.8366492,257.6870477,19.75238801,178.4509948,0,0,4.158155058,0
Kennebec Estuary Sites,Lower Kennebec Hammond,1,3,43.81427953,-69.77172351,16,20,300,400,5,42,30.89952409,356.9019895,118.9673298,0,178.4509948,0,0,0,0
Mahoosucs,NA,10,1,44.53630124,-70.98922097,808,60,292,120,0,167,17.68757154,237.9346597,0,0,178.4509948,0,0,98.00874565,0
Mahoosucs,NA,10,2,44.53614151,-70.99218597,750,26,305,120,1,130,22.51357825,416.3856545,69.35985893,9.876194003,237.9346597,0,0,35.06080742,0
Mahoosucs,NA,10,3,44.53537319,-70.99494137,720,4,258,120,1,NA,29.89624728,1130.189634,0,0,356.9019895,0,0,130.5179579,0
Mahoosucs,NA,15,2,44.52494484,-70.97233641,795,38,40,120,5,140,32.34779328,307.2945186,69.35985893,9.876194003,297.4183246,0,0,88.90204243,0
Mahoosucs,NA,15,3,44.52392506,-70.96987328,780,30,92,120,5,150,20.94384132,475.8693194,9.876194003,9.876194003,0,0,0,84.9844418,0
Mahoosucs,NA,15,4,44.52289666,-70.96738478,764,17,80,800,5,80,80.71998445,317.1707126,29.62858201,29.62858201,59.48366492,0,0,53.40308231,0
Mahoosucs,NA,15,5,44.52213714,-70.96443981,716,30,60,800,5,90,6.311650596,237.9346597,39.50477601,39.50477601,0,0,0,6.263006275,0
Mahoosucs,NA,21,2,44.51728302,-70.97185135,775,143,190,120,0,90,31.40875422,713.8039791,59.48366492,0,59.48366492,0,0,37.11411126,0
Mahoosucs,NA,21,3,44.5169261,-70.96905858,710,42,150,800,1,NA,17.86977315,188.3271888,39.50477601,39.50477601,59.48366492,0,0,2.199354741,0
Mahoosucs,NA,21,4,44.51595426,-70.96642131,651,50,150,800,1,NA,34.99672436,366.7781835,9.876194003,9.876194003,59.48366492,0,0,112.0557494,69.58895861
Mahoosucs,NA,21,5,44.51514755,-70.96360095,593,13,82,800,1,NA,28.02634487,416.3856545,69.35985893,9.876194003,59.48366492,0,0,7.732106512,0
Mahoosucs,NA,29,1,44.50752926,-70.95217362,599,68,206,800,0,NA,9.030659217,297.4183246,19.75238801,19.75238801,59.48366492,59.48366492,0,39.59697657,0
Mahoosucs,NA,29,2,44.50880787,-70.95005243,638,48,198,800,0,NA,23.12558879,416.3856545,59.48366492,0,178.4509948,118.9673298,0,47.04557251,0
Mahoosucs,NA,29,3,44.50923641,-70.94656926,596,8,150,800,1,NA,31.23589629,594.8366492,59.48366492,0,0,0,0,0,0
Mahoosucs,NA,29,4,44.50979726,-70.9442982,582,15,90,800,1,NA,30.08195277,654.3203142,0,0,0,0,0,33.02468604,0
Mahoosucs,NA,30,2,44.50710378,-70.94703921,525,50,0,800,0,100,25.48486603,535.3529843,0,0,9.876194003,9.876194003,9.876194003,6.735523895,0
Mahoosucs,NA,30,3,44.50702216,-70.94337561,488,47,157,500,0,122,25.90533128,475.8693194,59.48366492,0,178.4509948,0,0,8.797418965,0
Mahoosucs,NA,30,4,44.50679154,-70.93999643,467,46,200,800,1,130,30.41832497,475.8693194,69.35985893,9.876194003,59.48366492,0,0,4.132381369,0
Mahoosucs,NA,30,5,44.50700687,-70.93685848,470,22,31,800,0,56,33.80540615,713.8039791,0,0,0,0,0,52.40649969,0
Mahoosucs,NA,33,1,44.50433804,-71.0115442,774,74,260,120,1,75,36.6178515,1189.673298,0,0,178.4509948,0,0,34.74293193,0
Mahoosucs,NA,33,2,44.50508235,-71.01426191,746,0,0,120,0,72,28.89530639,892.2549739,0,0,178.4509948,0,0,22.165372,0
Mahoosucs,NA,33,3,44.50593867,-71.01726032,683,38,290,800,0,170,35.94977893,356.9019895,188.3271888,9.876194003,59.48366492,0,0,21.16878938,0
Mahoosucs,NA,33,4,44.50638617,-71.01995534,634,20,300,800,1,105,37.72974849,832.7713089,128.8435239,9.876194003,19.75238801,19.75238801,19.75238801,11.03113862,0
Mahoosucs,NA,33,5,44.50707295,-71.02285997,587,22,290,800,1,51,53.07673014,485.7455134,128.8435239,9.876194003,0,0,0,52.44086461,0
Mahoosucs,NA,38,1,44.49438972,-70.99978157,933,0,0,120,0,93,27.47506821,951.7386388,0,0,297.4183246,0,0,36.66736733,0
Mahoosucs,NA,38,2,44.49330907,-70.99722915,861,55,150,120,0,65,12.96901706,535.3529843,0,0,0,0,0,61.75375734,0
Mahoosucs,NA,38,3,44.49206576,-70.99470901,764,45,175,800,1,95,20.09823898,416.3856545,0,0,118.9673298,0,0,10.30947535,0
Mahoosucs,NA,38,4,44.49068896,-70.99261204,699,21,180,800,1,NA,21.06998089,475.8693194,0,0,178.4509948,0,0,53.29998756,0
Mahoosucs,NA,38,5,44.48945782,-70.98990387,664,0,0,800,1,75,35.02942722,535.3529843,138.7197179,19.75238801,59.48366492,59.48366492,0,2.783558344,0
Mt. Abraham,NA,3,3,44.95182262,-70.27805893,886,41,34,120,1,67,19.84128799,951.7386388,0,0,475.8693194,0,0,89.6237057,0
Mt. Abraham,NA,3,4,44.94967105,-70.27726324,881,52,102,120,0,110,25.85305343,594.8366492,0,0,297.4183246,59.48366492,0,77.32106512,0
Mt. Abraham,NA,3,5,44.94759075,-70.27653257,828,52,120,120,0,105,55.0831436,1427.607958,0,0,237.9346597,0,0,205.6740332,0
Mt. Agamenticus,NA,1,1,43.23003646,-70.68087025,106,0,0,500,0,104,35.86101404,832.7713089,69.35985893,9.876194003,118.9673298,0,0,6.872983566,0
Mt. Agamenticus,NA,1,10,43.23329246,-70.6969693,59,5,185,100,1,73,80.29484737,1368.124293,237.9346597,0,59.48366492,59.48366492,0,35.18967586,0
Mt. Agamenticus,NA,1,2,43.22860212,-70.70235586,60,5,120,700,1,56,49.73636732,892.2549739,59.48366492,0,59.48366492,0,0,11.03113862,0
Mt. Agamenticus,NA,1,3,43.24040045,-70.69916188,73,10,235,100,1,71,32.13756066,892.2549739,0,0,178.4509948,0,0,0,0
Mt. Agamenticus,NA,1,4,43.24880471,-70.68434275,54,10,330,500,1,77,38.15488558,654.3203142,59.48366492,0,356.9019895,0,0,14.60509008,0
Mt. Agamenticus,NA,1,5,43.23912106,-70.69921254,66,11,100,100,1,NA,31.89929702,426.2618485,9.876194003,9.876194003,0,0,0,5.807671113,0
Mt. Agamenticus,NA,1,7,43.23365276,-70.68172088,113,55,90,500,1,65,27.31622578,713.8039791,19.75238801,19.75238801,118.9673298,0,0,6.941713402,0
Mt. Agamenticus,NA,1,8,43.2466035,-70.67665741,55,12,270,400,1,72,34.75378888,307.2945186,138.7197179,19.75238801,0,0,0,8.797418965,0
Nahmakanta,NA,1,1,45.77285344,-69.10679299,315,8,18,900,0,58,15.14333631,475.8693194,0,0,237.9346597,0,0,15.15492876,0
Nahmakanta,NA,1,2,45.77073872,-69.10631307,291,7,90,800,0,80,39.18736136,535.3529843,247.8108537,9.876194003,237.9346597,0,0,86.5308631,0
Nahmakanta,NA,1,3,45.76860609,-69.10573028,274,0,0,900,0,74,12.82886198,356.9019895,0,0,59.48366492,0,0,7.182267827,0
Nahmakanta,NA,1,4,45.76656337,-69.10525058,255,0,0,120,0,132,25.74947882,475.8693194,59.48366492,0,0,0,0,31.75318408,0
Nahmakanta,NA,1,5,45.7644397,-69.10470646,262,0,0,900,5,65,21.40252219,773.287644,0,0,118.9673298,0,0,8.007025855,0
Nahmakanta,NA,2,1,45.77499668,-69.15986762,201,14,116,700,0,80,19.28837619,594.8366492,0,0,178.4509948,0,0,190.0122219,0
Nahmakanta,NA,2,2,45.77644889,-69.15763365,226,34,203,900,0,48,20.04694222,892.2549739,9.876194003,9.876194003,59.48366492,0,0,9.931461253,0
Nahmakanta,NA,2,3,45.77800034,-69.15520688,258,33,210,900,0,50,27.77504681,594.8366492,59.48366492,0,59.48366492,0,0,17.49174318,0
Nahmakanta,NA,2,4,45.7795066,-69.1528699,274,13,110,900,0,62,21.36682936,832.7713089,0,0,0,0,0,7.147902909,0
Nahmakanta,NA,2,5,45.78100374,-69.15059709,294,16,284,900,0,49,37.59426524,951.7386388,59.48366492,0,237.9346597,0,0,37.80140961,0
Nahmakanta,NA,4,1,45.76545508,-69.14709583,244,35,210,900,5,48,16.20309562,773.287644,9.876194003,9.876194003,59.48366492,0,0,12.78374943,0
Nahmakanta,NA,4,2,45.7659178,-69.14420346,280,6,230,900,5,44,14.16949207,654.3203142,0,0,178.4509948,0,0,4.948548168,0
Nahmakanta,NA,4,3,45.76641646,-69.14131114,303,25,245,900,5,54,11.14186196,356.9019895,0,0,59.48366492,0,0,18.76324514,0
Nahmakanta,NA,4,4,45.76698721,-69.13827747,314,0,0,800,0,66,9.829543193,356.9019895,0,0,118.9673298,0,0,0,0
Nahmakanta,NA,4,5,45.76744988,-69.13524348,333,11,88,100,5,48,29.28068615,832.7713089,0,0,178.4509948,0,0,15.18929368,0
Nahmakanta,NA,5,1,45.79302302,-69.12544949,428,16,348,900,5,70,20.93865558,654.3203142,0,0,0,0,0,12.16518091,0
Nahmakanta,NA,5,2,45.79208388,-69.12821366,406,7,295,120,5,72,23.94544931,416.3856545,69.35985893,9.876194003,0,0,0,148.2502555,60.61971505
Nahmakanta,NA,5,3,45.79109088,-69.13079749,405,6,336,800,0,59,12.36396757,475.8693194,0,0,178.4509948,0,0,23.16195462,0
Nahmakanta,NA,5,4,45.79008855,-69.13361278,382,8,260,800,0,55,24.23281395,416.3856545,79.23605293,19.75238801,297.4183246,0,0,29.45073458,0
Nahmakanta,NA,5,5,45.78914912,-69.13645386,376,17,290,900,0,48,11.98064342,416.3856545,0,0,178.4509948,0,0,43.81527023,0
Nahmakanta,NA,7,1,45.75026709,-69.08999751,235,4,0,120,1,130,0,0,0,0,0,0,0,76.3244825,0
Nahmakanta,NA,7,2,45.75273275,-69.09068291,229,8,1,120,1,68,10.95078386,118.9673298,0,0,0,0,0,197.0656213,0
